# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.3.0"
Date_of_run______________________________________________________________ (date)_________________________ "02/02/2026 UTC"
Time_of_run______________________________________________________________ (time)_________________________      "11:07"
User_____________________________________________________________________ (username)_____________________    "jpeters"
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak"
PROCESS_git_tag__________________________________________________________ (tagno)________________________           ""
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           ""
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/PROCESS/large_tokamak_IN.DAT"
Optimisation_switch______________________________________________________ (ioptimz)______________________            1
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1
# Numerics #
# PROCESS found a feasible solution #
Total_plasma_fuel_pressure_at_point_171__________________________________ (pres_plasma_fuel_profile171)__ 3.46653488559409976e+05
Total_plasma_fuel_pressure_at_point_172__________________________________ (pres_plasma_fuel_profile172)__ 3.45793101110090385e+05
Total_plasma_fuel_pressure_at_point_173__________________________________ (pres_plasma_fuel_profile173)__ 3.44928839763591182e+05
Total_plasma_fuel_pressure_at_point_174__________________________________ (pres_plasma_fuel_profile174)__ 3.44060724378339539e+05
Total_plasma_fuel_pressure_at_point_175__________________________________ (pres_plasma_fuel_profile175)__ 3.43188774926463666e+05
Total_plasma_fuel_pressure_at_point_176__________________________________ (pres_plasma_fuel_profile176)__ 3.42313011493804806e+05
Total_plasma_fuel_pressure_at_point_177__________________________________ (pres_plasma_fuel_profile177)__ 3.41433454279931553e+05
Total_plasma_fuel_pressure_at_point_178__________________________________ (pres_plasma_fuel_profile178)__ 3.40550123598154983e+05
Total_plasma_fuel_pressure_at_point_179__________________________________ (pres_plasma_fuel_profile179)__ 3.39663039875545481e+05
Total_plasma_fuel_pressure_at_point_180__________________________________ (pres_plasma_fuel_profile180)__ 3.38772223652951827e+05
Total_plasma_fuel_pressure_at_point_181__________________________________ (pres_plasma_fuel_profile181)__ 3.37877695585020585e+05
Total_plasma_fuel_pressure_at_point_182__________________________________ (pres_plasma_fuel_profile182)__ 3.36979476440218103e+05
Total_plasma_fuel_pressure_at_point_183__________________________________ (pres_plasma_fuel_profile183)__ 3.36077587100853503e+05
Total_plasma_fuel_pressure_at_point_184__________________________________ (pres_plasma_fuel_profile184)__ 3.35172048563104414e+05
Total_plasma_fuel_pressure_at_point_185__________________________________ (pres_plasma_fuel_profile185)__ 3.34262881937043101e+05
Total_plasma_fuel_pressure_at_point_186__________________________________ (pres_plasma_fuel_profile186)__ 3.33350108446665225e+05
Total_plasma_fuel_pressure_at_point_187__________________________________ (pres_plasma_fuel_profile187)__ 3.32433749429920630e+05
Total_plasma_fuel_pressure_at_point_188__________________________________ (pres_plasma_fuel_profile188)__ 3.31513826338745130e+05
Total_plasma_fuel_pressure_at_point_189__________________________________ (pres_plasma_fuel_profile189)__ 3.30590360739095137e+05
Total_plasma_fuel_pressure_at_point_190__________________________________ (pres_plasma_fuel_profile190)__ 3.29663374310984043e+05
Total_plasma_fuel_pressure_at_point_191__________________________________ (pres_plasma_fuel_profile191)__ 3.28732888848519942e+05
Total_plasma_fuel_pressure_at_point_192__________________________________ (pres_plasma_fuel_profile192)__ 3.27798926259946427e+05
Total_plasma_fuel_pressure_at_point_193__________________________________ (pres_plasma_fuel_profile193)__ 3.26861508567684970e+05
Total_plasma_fuel_pressure_at_point_194__________________________________ (pres_plasma_fuel_profile194)__ 3.25920657908379624e+05
Total_plasma_fuel_pressure_at_point_195__________________________________ (pres_plasma_fuel_profile195)__ 3.24976396532943880e+05
Total_plasma_fuel_pressure_at_point_196__________________________________ (pres_plasma_fuel_profile196)__ 3.24028746806610026e+05
Total_plasma_fuel_pressure_at_point_197__________________________________ (pres_plasma_fuel_profile197)__ 3.23077731208980433e+05
Total_plasma_fuel_pressure_at_point_198__________________________________ (pres_plasma_fuel_profile198)__ 3.22123372334081796e+05
Total_plasma_fuel_pressure_at_point_199__________________________________ (pres_plasma_fuel_profile199)__ 3.21165692890421371e+05
Total_plasma_fuel_pressure_at_point_200__________________________________ (pres_plasma_fuel_profile200)__ 3.20204715701046342e+05
Total_plasma_fuel_pressure_at_point_201__________________________________ (pres_plasma_fuel_profile201)__ 3.19240463703604764e+05
Total_plasma_fuel_pressure_at_point_202__________________________________ (pres_plasma_fuel_profile202)__ 3.18272959950410062e+05
Total_plasma_fuel_pressure_at_point_203__________________________________ (pres_plasma_fuel_profile203)__ 3.17302227608507965e+05
Total_plasma_fuel_pressure_at_point_204__________________________________ (pres_plasma_fuel_profile204)__ 3.16328289959746471e+05
Total_plasma_fuel_pressure_at_point_205__________________________________ (pres_plasma_fuel_profile205)__ 3.15351170400847739e+05
Total_plasma_fuel_pressure_at_point_206__________________________________ (pres_plasma_fuel_profile206)__ 3.14370892443483986e+05
Total_plasma_fuel_pressure_at_point_207__________________________________ (pres_plasma_fuel_profile207)__ 3.13387479714355897e+05
Total_plasma_fuel_pressure_at_point_208__________________________________ (pres_plasma_fuel_profile208)__ 3.12400955955273996e+05
Total_plasma_fuel_pressure_at_point_209__________________________________ (pres_plasma_fuel_profile209)__ 3.11411345023243164e+05
Total_plasma_fuel_pressure_at_point_210__________________________________ (pres_plasma_fuel_profile210)__ 3.10418670890550711e+05
Total_plasma_fuel_pressure_at_point_211__________________________________ (pres_plasma_fuel_profile211)__ 3.09422957644857175e+05
Total_plasma_fuel_pressure_at_point_212__________________________________ (pres_plasma_fuel_profile212)__ 3.08424229489291029e+05
Total_plasma_fuel_pressure_at_point_213__________________________________ (pres_plasma_fuel_profile213)__ 3.07422510742546525e+05
Total_plasma_fuel_pressure_at_point_214__________________________________ (pres_plasma_fuel_profile214)__ 3.06417825838984456e+05
Total_plasma_fuel_pressure_at_point_215__________________________________ (pres_plasma_fuel_profile215)__ 3.05410199328738265e+05
Total_plasma_fuel_pressure_at_point_216__________________________________ (pres_plasma_fuel_profile216)__ 3.04399655877821962e+05
Total_plasma_fuel_pressure_at_point_217__________________________________ (pres_plasma_fuel_profile217)__ 3.03386220268242469e+05
Total_plasma_fuel_pressure_at_point_218__________________________________ (pres_plasma_fuel_profile218)__ 3.02369917398116610e+05
Total_plasma_fuel_pressure_at_point_219__________________________________ (pres_plasma_fuel_profile219)__ 3.01350772281790385e+05
Total_plasma_fuel_pressure_at_point_220__________________________________ (pres_plasma_fuel_profile220)__ 3.00328810049964406e+05
Total_plasma_fuel_pressure_at_point_221__________________________________ (pres_plasma_fuel_profile221)__ 2.99304055949821428e+05
Total_plasma_fuel_pressure_at_point_222__________________________________ (pres_plasma_fuel_profile222)__ 2.98276535345159355e+05
Total_plasma_fuel_pressure_at_point_223__________________________________ (pres_plasma_fuel_profile223)__ 2.97246273716528201e+05
Total_plasma_fuel_pressure_at_point_224__________________________________ (pres_plasma_fuel_profile224)__ 2.96213296661371831e+05
Total_plasma_fuel_pressure_at_point_225__________________________________ (pres_plasma_fuel_profile225)__ 2.95177629894173588e+05
Total_plasma_fuel_pressure_at_point_226__________________________________ (pres_plasma_fuel_profile226)__ 2.94139299246607290e+05
Total_plasma_fuel_pressure_at_point_227__________________________________ (pres_plasma_fuel_profile227)__ 2.93098330667692120e+05
Total_plasma_fuel_pressure_at_point_228__________________________________ (pres_plasma_fuel_profile228)__ 2.92054750223953684e+05
Total_plasma_fuel_pressure_at_point_229__________________________________ (pres_plasma_fuel_profile229)__ 2.91008584099588683e+05
Total_plasma_fuel_pressure_at_point_230__________________________________ (pres_plasma_fuel_profile230)__ 2.89959858596635575e+05
Total_plasma_fuel_pressure_at_point_231__________________________________ (pres_plasma_fuel_profile231)__ 2.88908600135150249e+05
Total_plasma_fuel_pressure_at_point_232__________________________________ (pres_plasma_fuel_profile232)__ 2.87854835253386933e+05
Total_plasma_fuel_pressure_at_point_233__________________________________ (pres_plasma_fuel_profile233)__ 2.86798590607984748e+05
Total_plasma_fuel_pressure_at_point_234__________________________________ (pres_plasma_fuel_profile234)__ 2.85739892974159797e+05
Total_plasma_fuel_pressure_at_point_235__________________________________ (pres_plasma_fuel_profile235)__ 2.84678769245902658e+05
Total_plasma_fuel_pressure_at_point_236__________________________________ (pres_plasma_fuel_profile236)__ 2.83615246436182817e+05
Total_plasma_fuel_pressure_at_point_237__________________________________ (pres_plasma_fuel_profile237)__ 2.82549351677157683e+05
Total_plasma_fuel_pressure_at_point_238__________________________________ (pres_plasma_fuel_profile238)__ 2.81481112220389186e+05
Total_plasma_fuel_pressure_at_point_239__________________________________ (pres_plasma_fuel_profile239)__ 2.80410555437065253e+05
Total_plasma_fuel_pressure_at_point_240__________________________________ (pres_plasma_fuel_profile240)__ 2.79337708818229323e+05
Total_plasma_fuel_pressure_at_point_241__________________________________ (pres_plasma_fuel_profile241)__ 2.78262599975014979e+05
Total_plasma_fuel_pressure_at_point_242__________________________________ (pres_plasma_fuel_profile242)__ 2.77185256638888502e+05
Total_plasma_fuel_pressure_at_point_243__________________________________ (pres_plasma_fuel_profile243)__ 2.76105706661897420e+05
Total_plasma_fuel_pressure_at_point_244__________________________________ (pres_plasma_fuel_profile244)__ 2.75023978016927489e+05
Total_plasma_fuel_pressure_at_point_245__________________________________ (pres_plasma_fuel_profile245)__ 2.73940098797964980e+05
Total_plasma_fuel_pressure_at_point_246__________________________________ (pres_plasma_fuel_profile246)__ 2.72854097220368916e+05
Total_plasma_fuel_pressure_at_point_247__________________________________ (pres_plasma_fuel_profile247)__ 2.71766001621148316e+05
Total_plasma_fuel_pressure_at_point_248__________________________________ (pres_plasma_fuel_profile248)__ 2.70675840459249332e+05
Total_plasma_fuel_pressure_at_point_249__________________________________ (pres_plasma_fuel_profile249)__ 2.69583642315849429e+05
Total_plasma_fuel_pressure_at_point_250__________________________________ (pres_plasma_fuel_profile250)__ 2.68489435894659779e+05
Total_plasma_fuel_pressure_at_point_251__________________________________ (pres_plasma_fuel_profile251)__ 2.67393250022236258e+05
Total_plasma_fuel_pressure_at_point_252__________________________________ (pres_plasma_fuel_profile252)__ 2.66295113648299593e+05
Total_plasma_fuel_pressure_at_point_253__________________________________ (pres_plasma_fuel_profile253)__ 2.65195055846062663e+05
Total_plasma_fuel_pressure_at_point_254__________________________________ (pres_plasma_fuel_profile254)__ 2.64093105812568974e+05
Total_plasma_fuel_pressure_at_point_255__________________________________ (pres_plasma_fuel_profile255)__ 2.62989292869038705e+05
Total_plasma_fuel_pressure_at_point_256__________________________________ (pres_plasma_fuel_profile256)__ 2.61883646461225318e+05
Total_plasma_fuel_pressure_at_point_257__________________________________ (pres_plasma_fuel_profile257)__ 2.60776196159780957e+05
Total_plasma_fuel_pressure_at_point_258__________________________________ (pres_plasma_fuel_profile258)__ 2.59666971660632902e+05
Total_plasma_fuel_pressure_at_point_259__________________________________ (pres_plasma_fuel_profile259)__ 2.58556002785369084e+05
Total_plasma_fuel_pressure_at_point_260__________________________________ (pres_plasma_fuel_profile260)__ 2.57443319481635059e+05
Total_plasma_fuel_pressure_at_point_261__________________________________ (pres_plasma_fuel_profile261)__ 2.56328951823540760e+05
Total_plasma_fuel_pressure_at_point_262__________________________________ (pres_plasma_fuel_profile262)__ 2.55212930012079189e+05
Total_plasma_fuel_pressure_at_point_263__________________________________ (pres_plasma_fuel_profile263)__ 2.54095284375555842e+05
Total_plasma_fuel_pressure_at_point_264__________________________________ (pres_plasma_fuel_profile264)__ 2.52976045370029227e+05
Total_plasma_fuel_pressure_at_point_265__________________________________ (pres_plasma_fuel_profile265)__ 2.51855243579764414e+05
Total_plasma_fuel_pressure_at_point_266__________________________________ (pres_plasma_fuel_profile266)__ 2.50732909717697679e+05
Total_plasma_fuel_pressure_at_point_267__________________________________ (pres_plasma_fuel_profile267)__ 2.49609074625913840e+05
Total_plasma_fuel_pressure_at_point_268__________________________________ (pres_plasma_fuel_profile268)__ 2.48483769276136998e+05
Total_plasma_fuel_pressure_at_point_269__________________________________ (pres_plasma_fuel_profile269)__ 2.47357024770232762e+05
Total_plasma_fuel_pressure_at_point_270__________________________________ (pres_plasma_fuel_profile270)__ 2.46228872340726375e+05
Total_plasma_fuel_pressure_at_point_271__________________________________ (pres_plasma_fuel_profile271)__ 2.45099343351331452e+05
Total_plasma_fuel_pressure_at_point_272__________________________________ (pres_plasma_fuel_profile272)__ 2.43968469297496427e+05
Total_plasma_fuel_pressure_at_point_273__________________________________ (pres_plasma_fuel_profile273)__ 2.42836281806961721e+05
Total_plasma_fuel_pressure_at_point_274__________________________________ (pres_plasma_fuel_profile274)__ 2.41702812640335032e+05
Total_plasma_fuel_pressure_at_point_275__________________________________ (pres_plasma_fuel_profile275)__ 2.40568093691679445e+05
Total_plasma_fuel_pressure_at_point_276__________________________________ (pres_plasma_fuel_profile276)__ 2.39432156989118812e+05
Total_plasma_fuel_pressure_at_point_277__________________________________ (pres_plasma_fuel_profile277)__ 2.38295034695458045e+05
